"","Agent","AgentID","Cond","Qnum","Correctness","Confidence"
"5567","GPT",6,"2C",7,1,100
"5568","GPT",6,"2C",8,1,100
"5569","GPT",6,"2C",9,1,100
"5570","GPT",6,"2C",10,1,100
"5571","GPT",6,"2C",11,1,100
"5572","GPT",6,"2C",12,1,100
"5573","GPT",6,"2C",13,1,100
"5574","GPT",6,"2C",14,0,100
"5575","GPT",6,"2C",15,1,80
"5576","GPT",6,"2C",16,1,90
"5577","GPT",6,"2C",17,1,95
"5578","GPT",6,"2C",18,1,85
"5579","GPT",6,"2C",19,0,100
"5580","GPT",6,"2C",20,1,100
"5581","GPT",7,"OP",1,0,90
"5582","GPT",7,"OP",2,1,100
"5583","GPT",7,"OP",3,1,100
"5584","GPT",7,"OP",4,1,100
"5585","GPT",7,"OP",5,1,100
"5586","GPT",7,"OP",6,1,80
"5587","GPT",7,"OP",7,1,100
"5588","GPT",7,"OP",8,1,100
"5589","GPT",7,"OP",9,1,90
"5590","GPT",7,"OP",10,1,100
"5591","GPT",7,"OP",11,1,100
"5592","GPT",7,"OP",12,1,100
"5593","GPT",7,"OP",13,0,70
"5594","GPT",7,"OP",14,0,85
"5595","GPT",7,"OP",15,1,100
"5596","GPT",7,"OP",16,1,90
"5597","GPT",7,"OP",17,1,85
"5598","GPT",7,"OP",18,0,90
"5599","GPT",7,"OP",19,0,60
"5600","GPT",7,"OP",20,0,100
"5601","GPT",7,"4C",1,1,100
"5602","GPT",7,"4C",2,1,100
"5603","GPT",7,"4C",3,1,100
"5604","GPT",7,"4C",4,1,100
"5605","GPT",7,"4C",5,1,100
"5606","GPT",7,"4C",6,1,100
"5607","GPT",7,"4C",7,1,100
"5608","GPT",7,"4C",8,1,100
"5609","GPT",7,"4C",9,0,100
"5610","GPT",7,"4C",10,1,100
"5611","GPT",7,"4C",11,1,100
"5612","GPT",7,"4C",12,1,100
"5613","GPT",7,"4C",13,1,90
"5614","GPT",7,"4C",14,1,90
"5615","GPT",7,"4C",15,1,100
"5616","GPT",7,"4C",16,1,80
"5617","GPT",7,"4C",17,1,80
"5618","GPT",7,"4C",18,1,90
"5619","GPT",7,"4C",19,1,80
"5620","GPT",7,"4C",20,0,100
"5621","GPT",7,"2C",1,1,100
"5622","GPT",7,"2C",2,1,100
"5623","GPT",7,"2C",3,1,100
"5624","GPT",7,"2C",4,1,100
"5625","GPT",7,"2C",5,1,90
"5626","GPT",7,"2C",6,1,100
"5627","GPT",7,"2C",7,1,100
"5628","GPT",7,"2C",8,1,100
"5629","GPT",7,"2C",9,1,100
"5630","GPT",7,"2C",10,1,95
"5631","GPT",7,"2C",11,1,100
"5632","GPT",7,"2C",12,1,100
"5633","GPT",7,"2C",13,1,90
"5634","GPT",7,"2C",14,0,90
"5635","GPT",7,"2C",15,1,70
"5636","GPT",7,"2C",16,0,100
"5637","GPT",7,"2C",17,1,90
"5638","GPT",7,"2C",18,1,90
"5639","GPT",7,"2C",19,0,90
"5640","GPT",7,"2C",20,1,100
"5641","GPT",8,"OP",1,1,100
"5642","GPT",8,"OP",2,1,100
"5643","GPT",8,"OP",3,1,100
"5644","GPT",8,"OP",4,1,100
"5645","GPT",8,"OP",5,1,100
"5646","GPT",8,"OP",6,1,90
"5647","GPT",8,"OP",7,1,100
"5648","GPT",8,"OP",8,1,100
"5649","GPT",8,"OP",9,1,100
"5650","GPT",8,"OP",10,1,100
"5651","GPT",8,"OP",11,1,100
"5652","GPT",8,"OP",12,1,100
"5653","GPT",8,"OP",13,0,80
"5654","GPT",8,"OP",14,0,100
"5655","GPT",8,"OP",15,1,100
"5656","GPT",8,"OP",16,1,100
"5657","GPT",8,"OP",17,1,80
"5658","GPT",8,"OP",18,1,90
"5659","GPT",8,"OP",19,0,80
"5660","GPT",8,"OP",20,1,100
"5661","GPT",8,"4C",1,1,100
"5662","GPT",8,"4C",2,1,100
"5663","GPT",8,"4C",3,1,100
"5664","GPT",8,"4C",4,1,100
"5665","GPT",8,"4C",5,1,100
"5666","GPT",8,"4C",6,1,100
"5667","GPT",8,"4C",7,1,100
"5668","GPT",8,"4C",8,1,100
"5669","GPT",8,"4C",9,0,100
"5670","GPT",8,"4C",10,1,100
"5671","GPT",8,"4C",11,1,100
"5672","GPT",8,"4C",12,0,98
"5673","GPT",8,"4C",13,1,90
"5674","GPT",8,"4C",14,1,90
"5675","GPT",8,"4C",15,1,100
"5676","GPT",8,"4C",16,1,90
"5677","GPT",8,"4C",17,1,80
"5678","GPT",8,"4C",18,1,80
"5679","GPT",8,"4C",19,1,80
"5680","GPT",8,"4C",20,0,100
"5681","GPT",8,"2C",1,1,100
"5682","GPT",8,"2C",2,1,100
"5683","GPT",8,"2C",3,1,100
"5684","GPT",8,"2C",4,1,100
"5685","GPT",8,"2C",5,1,80
"5686","GPT",8,"2C",6,1,100
"5687","GPT",8,"2C",7,1,100
"5688","GPT",8,"2C",8,1,100
"5689","GPT",8,"2C",9,1,100
"5690","GPT",8,"2C",10,1,100
"5691","GPT",8,"2C",11,1,100
"5692","GPT",8,"2C",12,1,100
"5693","GPT",8,"2C",13,1,100
"5694","GPT",8,"2C",14,0,85
"5695","GPT",8,"2C",15,1,80
"5696","GPT",8,"2C",16,1,95
"5697","GPT",8,"2C",17,1,90
"5698","GPT",8,"2C",18,1,90
"5699","GPT",8,"2C",19,1,100
"5700","GPT",8,"2C",20,1,100
"5701","GPT",9,"OP",1,1,100
"5702","GPT",9,"OP",2,1,100
"5703","GPT",9,"OP",3,0,80
"5704","GPT",9,"OP",4,1,100
"5705","GPT",9,"OP",5,1,90
"5706","GPT",9,"OP",6,1,80
"5707","GPT",9,"OP",7,1,100
"5708","GPT",9,"OP",8,1,100
"5709","GPT",9,"OP",9,1,100
"5710","GPT",9,"OP",10,1,100
"5711","GPT",9,"OP",11,1,100
"5712","GPT",9,"OP",12,1,100
"5713","GPT",9,"OP",13,0,80
"5714","GPT",9,"OP",14,0,90
"5715","GPT",9,"OP",15,1,100
"5716","GPT",9,"OP",16,1,100
"5717","GPT",9,"OP",17,1,80
"5718","GPT",9,"OP",18,0,95
"5719","GPT",9,"OP",19,0,80
"5720","GPT",9,"OP",20,0,100
"5721","GPT",9,"4C",1,1,100
"5722","GPT",9,"4C",2,1,100
"5723","GPT",9,"4C",3,1,100
"5724","GPT",9,"4C",4,1,100
"5725","GPT",9,"4C",5,1,100
"5726","GPT",9,"4C",6,1,100
"5727","GPT",9,"4C",7,1,100
"5728","GPT",9,"4C",8,1,100
"5729","GPT",9,"4C",9,0,100
"5730","GPT",9,"4C",10,1,100
"5731","GPT",9,"4C",11,1,100
"5732","GPT",9,"4C",12,1,100
"5733","GPT",9,"4C",13,1,100
"5734","GPT",9,"4C",14,1,90
"5735","GPT",9,"4C",15,1,100
"5736","GPT",9,"4C",16,1,100
"5737","GPT",9,"4C",17,1,70
"5738","GPT",9,"4C",18,1,80
"5739","GPT",9,"4C",19,1,90
"5740","GPT",9,"4C",20,0,100
"5741","GPT",9,"2C",1,1,100
"5742","GPT",9,"2C",2,1,100
"5743","GPT",9,"2C",3,1,100
"5744","GPT",9,"2C",4,1,100
"5745","GPT",9,"2C",5,1,90
"5746","GPT",9,"2C",6,1,100
"5747","GPT",9,"2C",7,1,100
"5748","GPT",9,"2C",8,1,100
"5749","GPT",9,"2C",9,1,100
"5750","GPT",9,"2C",10,1,90
"5751","GPT",9,"2C",11,1,100
"5752","GPT",9,"2C",12,1,100
"5753","GPT",9,"2C",13,1,100
"5754","GPT",9,"2C",14,1,100
"5755","GPT",9,"2C",15,1,70
"5756","GPT",9,"2C",16,0,80
"5757","GPT",9,"2C",17,1,95
"5758","GPT",9,"2C",18,1,80
"5759","GPT",9,"2C",19,0,80
"5760","GPT",9,"2C",20,1,100
"5761","GPT",10,"OP",1,1,100
"5762","GPT",10,"OP",2,1,100
"5763","GPT",10,"OP",3,1,90
"5764","GPT",10,"OP",4,1,100
"5765","GPT",10,"OP",5,1,90
"5766","GPT",10,"OP",6,1,80
"5767","GPT",10,"OP",7,1,100
"5768","GPT",10,"OP",8,1,100
"5769","GPT",10,"OP",9,1,85
"5770","GPT",10,"OP",10,1,90
"5771","GPT",10,"OP",11,1,100
"5772","GPT",10,"OP",12,1,100
"5773","GPT",10,"OP",13,0,80
"5774","GPT",10,"OP",14,0,98
"5775","GPT",10,"OP",15,1,100
"5776","GPT",10,"OP",16,1,100
"5777","GPT",10,"OP",17,1,80
"5778","GPT",10,"OP",18,1,98
"5779","GPT",10,"OP",19,0,80
"5780","GPT",10,"OP",20,0,100
"5781","GPT",10,"4C",1,1,100
"5782","GPT",10,"4C",2,1,100
"5783","GPT",10,"4C",3,1,100
"5784","GPT",10,"4C",4,1,100
"5785","GPT",10,"4C",5,1,100
"5786","GPT",10,"4C",6,1,100
"5787","GPT",10,"4C",7,1,100
"5788","GPT",10,"4C",8,1,100
"5789","GPT",10,"4C",9,0,100
"5790","GPT",10,"4C",10,1,100
"5791","GPT",10,"4C",11,1,100
"5792","GPT",10,"4C",12,0,100
"5793","GPT",10,"4C",13,1,90
"5794","GPT",10,"4C",14,1,80
"5795","GPT",10,"4C",15,1,100
"5796","GPT",10,"4C",16,1,90
"5797","GPT",10,"4C",17,1,80
"5798","GPT",10,"4C",18,1,85
"5799","GPT",10,"4C",19,1,100
"5800","GPT",10,"4C",20,0,100
"5801","GPT",10,"2C",1,1,100
"5802","GPT",10,"2C",2,1,100
"5803","GPT",10,"2C",3,1,100
"5804","GPT",10,"2C",4,1,100
"5805","GPT",10,"2C",5,1,85
"5806","GPT",10,"2C",6,1,100
"5807","GPT",10,"2C",7,1,100
"5808","GPT",10,"2C",8,1,100
"5809","GPT",10,"2C",9,1,100
"5810","GPT",10,"2C",10,1,100
"5811","GPT",10,"2C",11,1,100
"5812","GPT",10,"2C",12,1,100
"5813","GPT",10,"2C",13,1,100
"5814","GPT",10,"2C",14,0,95
"5815","GPT",10,"2C",15,1,80
"5816","GPT",10,"2C",16,1,80
"5817","GPT",10,"2C",17,1,95
"5818","GPT",10,"2C",18,1,80
"5819","GPT",10,"2C",19,0,90
"5820","GPT",10,"2C",20,1,100
"5821","GPT",11,"OP",1,1,100
"5822","GPT",11,"OP",2,1,100
"5823","GPT",11,"OP",3,1,100
"5824","GPT",11,"OP",4,1,100
"5825","GPT",11,"OP",5,1,100
"5826","GPT",11,"OP",6,1,100
"5827","GPT",11,"OP",7,1,100
"5828","GPT",11,"OP",8,1,100
"5829","GPT",11,"OP",9,1,95
"5830","GPT",11,"OP",10,1,100
"5831","GPT",11,"OP",11,1,100
"5832","GPT",11,"OP",12,1,100
"5833","GPT",11,"OP",13,0,80
"5834","GPT",11,"OP",14,0,85
"5835","GPT",11,"OP",15,1,100
"5836","GPT",11,"OP",16,1,90
"5837","GPT",11,"OP",17,1,90
"5838","GPT",11,"OP",18,0,85
"5839","GPT",11,"OP",19,0,50
"5840","GPT",11,"OP",20,0,100
"5841","GPT",11,"4C",1,1,100
"5842","GPT",11,"4C",2,1,100
"5843","GPT",11,"4C",3,1,100
"5844","GPT",11,"4C",4,1,100
"5845","GPT",11,"4C",5,1,100
"5846","GPT",11,"4C",6,1,100
"5847","GPT",11,"4C",7,1,100
"5848","GPT",11,"4C",8,1,100
"5849","GPT",11,"4C",9,0,100
"5850","GPT",11,"4C",10,1,100
"5851","GPT",11,"4C",11,1,100
"5852","GPT",11,"4C",12,0,100
"5853","GPT",11,"4C",13,1,100
"5854","GPT",11,"4C",14,1,80
"5855","GPT",11,"4C",15,1,100
"5856","GPT",11,"4C",16,1,100
"5857","GPT",11,"4C",17,1,85
"5858","GPT",11,"4C",18,1,90
"5859","GPT",11,"4C",19,1,100
"5860","GPT",11,"4C",20,0,100
"5861","GPT",11,"2C",1,1,100
"5862","GPT",11,"2C",2,1,100
"5863","GPT",11,"2C",3,1,100
"5864","GPT",11,"2C",4,1,100
"5865","GPT",11,"2C",5,1,90
"5866","GPT",11,"2C",6,1,100
"5867","GPT",11,"2C",7,1,100
"5868","GPT",11,"2C",8,1,100
"5869","GPT",11,"2C",9,1,100
"5870","GPT",11,"2C",10,1,100
"5871","GPT",11,"2C",11,1,100
"5872","GPT",11,"2C",12,1,100
"5873","GPT",11,"2C",13,1,100
"5874","GPT",11,"2C",14,0,80
"5875","GPT",11,"2C",15,1,80
"5876","GPT",11,"2C",16,0,90
"5877","GPT",11,"2C",17,1,85
"5878","GPT",11,"2C",18,1,90
"5879","GPT",11,"2C",19,0,100
"5880","GPT",11,"2C",20,1,100
"5881","GPT",12,"OP",1,1,100
"5882","GPT",12,"OP",2,1,100
"5883","GPT",12,"OP",3,1,90
"5884","GPT",12,"OP",4,1,100
"5885","GPT",12,"OP",5,1,80
"5886","GPT",12,"OP",6,1,90
"5887","GPT",12,"OP",7,1,100
"5888","GPT",12,"OP",8,1,100
"5889","GPT",12,"OP",9,1,100
"5890","GPT",12,"OP",10,1,100
"5891","GPT",12,"OP",11,1,100
"5892","GPT",12,"OP",12,1,100
"5893","GPT",12,"OP",13,0,80
"5894","GPT",12,"OP",14,1,85
"5895","GPT",12,"OP",15,1,100
"5896","GPT",12,"OP",16,1,100
"5897","GPT",12,"OP",17,1,80
"5898","GPT",12,"OP",18,0,100
"5899","GPT",12,"OP",19,0,85
"5900","GPT",12,"OP",20,1,100
"5901","GPT",12,"4C",1,1,100
"5902","GPT",12,"4C",2,1,100
"5903","GPT",12,"4C",3,1,100
"5904","GPT",12,"4C",4,1,100
"5905","GPT",12,"4C",5,1,100
"5906","GPT",12,"4C",6,1,100
"5907","GPT",12,"4C",7,1,100
"5908","GPT",12,"4C",8,1,100
"5909","GPT",12,"4C",9,0,100
"5910","GPT",12,"4C",10,1,100
"5911","GPT",12,"4C",11,1,100
"5912","GPT",12,"4C",12,1,100
"5913","GPT",12,"4C",13,1,90
"5914","GPT",12,"4C",14,1,80
"5915","GPT",12,"4C",15,1,100
"5916","GPT",12,"4C",16,1,90
"5917","GPT",12,"4C",17,1,90
"5918","GPT",12,"4C",18,1,80
"5919","GPT",12,"4C",19,1,100
"5920","GPT",12,"4C",20,0,100
"5921","GPT",12,"2C",1,1,100
"5922","GPT",12,"2C",2,1,100
"5923","GPT",12,"2C",3,1,100
"5924","GPT",12,"2C",4,1,100
"5925","GPT",12,"2C",5,1,90
"5926","GPT",12,"2C",6,1,100
"5927","GPT",12,"2C",7,1,100
"5928","GPT",12,"2C",8,1,100
"5929","GPT",12,"2C",9,1,100
"5930","GPT",12,"2C",10,1,100
"5931","GPT",12,"2C",11,1,100
"5932","GPT",12,"2C",12,1,100
"5933","GPT",12,"2C",13,1,100
"5934","GPT",12,"2C",14,0,99
"5935","GPT",12,"2C",15,1,80
"5936","GPT",12,"2C",16,1,100
"5937","GPT",12,"2C",17,1,95
"5938","GPT",12,"2C",18,1,80
"5939","GPT",12,"2C",19,0,100
"5940","GPT",12,"2C",20,1,100
"5941","GPT",13,"OP",1,1,100
"5942","GPT",13,"OP",2,1,100
"5943","GPT",13,"OP",3,1,100
"5944","GPT",13,"OP",4,1,100
"5945","GPT",13,"OP",5,1,80
"5946","GPT",13,"OP",6,1,80
"5947","GPT",13,"OP",7,1,100
"5948","GPT",13,"OP",8,1,100
"5949","GPT",13,"OP",9,1,98
"5950","GPT",13,"OP",10,1,100
"5951","GPT",13,"OP",11,1,100
"5952","GPT",13,"OP",12,1,100
"5953","GPT",13,"OP",13,0,90
"5954","GPT",13,"OP",14,1,95
"5955","GPT",13,"OP",15,1,100
"5956","GPT",13,"OP",16,1,90
"5957","GPT",13,"OP",17,1,80
"5958","GPT",13,"OP",18,0,80
"5959","GPT",13,"OP",19,0,50
"5960","GPT",13,"OP",20,0,100
"5961","GPT",13,"4C",1,1,100
"5962","GPT",13,"4C",2,1,100
"5963","GPT",13,"4C",3,1,100
"5964","GPT",13,"4C",4,1,100
"5965","GPT",13,"4C",5,1,100
"5966","GPT",13,"4C",6,1,100
"5967","GPT",13,"4C",7,1,100
"5968","GPT",13,"4C",8,1,100
"5969","GPT",13,"4C",9,0,100
"5970","GPT",13,"4C",10,1,100
"5971","GPT",13,"4C",11,1,100
"5972","GPT",13,"4C",12,1,100
"5973","GPT",13,"4C",13,1,100
"5974","GPT",13,"4C",14,1,80
"5975","GPT",13,"4C",15,1,100
"5976","GPT",13,"4C",16,1,80
"5977","GPT",13,"4C",17,1,95
"5978","GPT",13,"4C",18,1,95
"5979","GPT",13,"4C",19,1,100
"5980","GPT",13,"4C",20,0,100
"5981","GPT",13,"2C",1,1,100
"5982","GPT",13,"2C",2,1,100
"5983","GPT",13,"2C",3,1,100
"5984","GPT",13,"2C",4,1,100
"5985","GPT",13,"2C",5,1,90
"5986","GPT",13,"2C",6,1,100
"5987","GPT",13,"2C",7,1,100
"5988","GPT",13,"2C",8,1,99
"5989","GPT",13,"2C",9,1,100
"5990","GPT",13,"2C",10,1,90
"5991","GPT",13,"2C",11,1,100
"5992","GPT",13,"2C",12,1,100
"5993","GPT",13,"2C",13,1,100
"5994","GPT",13,"2C",14,1,80
"5995","GPT",13,"2C",15,1,80
"5996","GPT",13,"2C",16,0,90
"5997","GPT",13,"2C",17,1,95
"5998","GPT",13,"2C",18,1,80
"5999","GPT",13,"2C",19,0,85
"6000","GPT",13,"2C",20,1,100
"6001","GPT",14,"OP",1,1,100
"6002","GPT",14,"OP",2,1,100
"6003","GPT",14,"OP",3,1,100
"6004","GPT",14,"OP",4,1,100
"6005","GPT",14,"OP",5,1,80
"6006","GPT",14,"OP",6,1,100
"6007","GPT",14,"OP",7,1,100
"6008","GPT",14,"OP",8,1,100
"6009","GPT",14,"OP",9,1,90
"6010","GPT",14,"OP",10,1,95
"6011","GPT",14,"OP",11,1,100
"6012","GPT",14,"OP",12,1,100
"6013","GPT",14,"OP",13,0,60
"6014","GPT",14,"OP",14,0,100
"6015","GPT",14,"OP",15,1,100
"6016","GPT",14,"OP",16,1,90
"6017","GPT",14,"OP",17,1,80
"6018","GPT",14,"OP",18,1,100
"6019","GPT",14,"OP",19,0,80
"6020","GPT",14,"OP",20,0,100
"6021","GPT",14,"4C",1,1,100
"6022","GPT",14,"4C",2,1,100
"6023","GPT",14,"4C",3,1,100
"6024","GPT",14,"4C",4,1,100
"6025","GPT",14,"4C",5,1,100
"6026","GPT",14,"4C",6,1,100
"6027","GPT",14,"4C",7,1,100
"6028","GPT",14,"4C",8,1,100
"6029","GPT",14,"4C",9,0,100
"6030","GPT",14,"4C",10,1,100
"6031","GPT",14,"4C",11,1,100
"6032","GPT",14,"4C",12,0,100
"6033","GPT",14,"4C",13,1,90
"6034","GPT",14,"4C",14,1,100
"6035","GPT",14,"4C",15,1,100
"6036","GPT",14,"4C",16,1,100
"6037","GPT",14,"4C",17,1,80
"6038","GPT",14,"4C",18,1,90
"6039","GPT",14,"4C",19,1,85
"6040","GPT",14,"4C",20,0,100
"6041","GPT",14,"2C",1,1,100
"6042","GPT",14,"2C",2,1,100
"6043","GPT",14,"2C",3,1,100
"6044","GPT",14,"2C",4,1,100
"6045","GPT",14,"2C",5,1,80
"6046","GPT",14,"2C",6,1,100
"6047","GPT",14,"2C",7,1,100
"6048","GPT",14,"2C",8,1,100
"6049","GPT",14,"2C",9,1,100
"6050","GPT",14,"2C",10,1,90
"6051","GPT",14,"2C",11,1,100
"6052","GPT",14,"2C",12,1,100
"6053","GPT",14,"2C",13,1,80
"6054","GPT",14,"2C",14,0,100
"6055","GPT",14,"2C",15,1,80
"6056","GPT",14,"2C",16,0,90
"6057","GPT",14,"2C",17,1,95
"6058","GPT",14,"2C",18,1,90
"6059","GPT",14,"2C",19,0,90
"6060","GPT",14,"2C",20,1,100
"6061","GPT",15,"OP",1,1,100
"6062","GPT",15,"OP",2,1,100
"6063","GPT",15,"OP",3,1,100
"6064","GPT",15,"OP",4,1,100
"6065","GPT",15,"OP",5,1,80
"6066","GPT",15,"OP",6,1,100
"6067","GPT",15,"OP",7,1,100
"6068","GPT",15,"OP",8,1,100
"6069","GPT",15,"OP",9,1,90
"6070","GPT",15,"OP",10,1,95
"6071","GPT",15,"OP",11,1,100
"6072","GPT",15,"OP",12,1,100
"6073","GPT",15,"OP",13,0,80
"6074","GPT",15,"OP",14,1,100
"6075","GPT",15,"OP",15,1,100
"6076","GPT",15,"OP",16,1,90
"6077","GPT",15,"OP",17,1,80
"6078","GPT",15,"OP",18,0,100
"6079","GPT",15,"OP",19,0,60
"6080","GPT",15,"OP",20,0,100
"6081","GPT",15,"4C",1,1,100
"6082","GPT",15,"4C",2,1,100
"6083","GPT",15,"4C",3,1,100
"6084","GPT",15,"4C",4,1,100
"6085","GPT",15,"4C",5,1,100
"6086","GPT",15,"4C",6,1,100
"6087","GPT",15,"4C",7,1,100
"6088","GPT",15,"4C",8,1,100
"6089","GPT",15,"4C",9,0,100
"6090","GPT",15,"4C",10,1,100
"6091","GPT",15,"4C",11,1,100
"6092","GPT",15,"4C",12,1,100
"6093","GPT",15,"4C",13,1,100
"6094","GPT",15,"4C",14,1,80
"6095","GPT",15,"4C",15,1,100
"6096","GPT",15,"4C",16,1,100
"6097","GPT",15,"4C",17,1,85
"6098","GPT",15,"4C",18,1,90
"6099","GPT",15,"4C",19,1,100
"6100","GPT",15,"4C",20,0,100
"6101","GPT",15,"2C",1,1,100
"6102","GPT",15,"2C",2,1,100
"6103","GPT",15,"2C",3,1,100
"6104","GPT",15,"2C",4,1,100
"6105","GPT",15,"2C",5,1,90
"6106","GPT",15,"2C",6,1,100
"6107","GPT",15,"2C",7,1,100
"6108","GPT",15,"2C",8,1,100
"6109","GPT",15,"2C",9,1,100
"6110","GPT",15,"2C",10,1,100
"6111","GPT",15,"2C",11,1,100
"6112","GPT",15,"2C",12,1,100
"6113","GPT",15,"2C",13,1,100
"6114","GPT",15,"2C",14,1,90
"6115","GPT",15,"2C",15,1,80
"6116","GPT",15,"2C",16,1,80
"6117","GPT",15,"2C",17,1,90
"6118","GPT",15,"2C",18,1,80
"6119","GPT",15,"2C",19,0,90
"6120","GPT",15,"2C",20,1,100
"6121","GPT",16,"OP",1,1,100
"6122","GPT",16,"OP",2,1,100
"6123","GPT",16,"OP",3,1,100
"6124","GPT",16,"OP",4,1,100
"6125","GPT",16,"OP",5,1,90
"6126","GPT",16,"OP",6,1,90
"6127","GPT",16,"OP",7,1,100
"6128","GPT",16,"OP",8,1,100
"6129","GPT",16,"OP",9,1,95
"6130","GPT",16,"OP",10,1,100
"6131","GPT",16,"OP",11,1,100
"6132","GPT",16,"OP",12,1,100
"6133","GPT",16,"OP",13,0,70
"6134","GPT",16,"OP",14,1,90
"6135","GPT",16,"OP",15,1,100
"6136","GPT",16,"OP",16,1,100
"6137","GPT",16,"OP",17,1,70
"6138","GPT",16,"OP",18,0,90
"6139","GPT",16,"OP",19,0,80
"6140","GPT",16,"OP",20,0,100
"6141","GPT",16,"4C",1,1,100
"6142","GPT",16,"4C",2,1,100
"6143","GPT",16,"4C",3,1,100
"6144","GPT",16,"4C",4,1,100
"6145","GPT",16,"4C",5,1,100
"6146","GPT",16,"4C",6,1,100
"6147","GPT",16,"4C",7,1,100
"6148","GPT",16,"4C",8,1,100
"6149","GPT",16,"4C",9,0,100
"6150","GPT",16,"4C",10,1,100
"6151","GPT",16,"4C",11,1,100
"6152","GPT",16,"4C",12,1,100
"6153","GPT",16,"4C",13,1,100
"6154","GPT",16,"4C",14,1,80
"6155","GPT",16,"4C",15,1,100
"6156","GPT",16,"4C",16,1,100
"6157","GPT",16,"4C",17,1,85
"6158","GPT",16,"4C",18,1,80
"6159","GPT",16,"4C",19,1,100
"6160","GPT",16,"4C",20,0,100
"6161","GPT",16,"2C",1,1,100
"6162","GPT",16,"2C",2,1,100
"6163","GPT",16,"2C",3,1,100
"6164","GPT",16,"2C",4,1,100
"6165","GPT",16,"2C",5,1,90
"6166","GPT",16,"2C",6,1,100
"6167","GPT",16,"2C",7,1,100
"6168","GPT",16,"2C",8,1,100
"6169","GPT",16,"2C",9,1,100
"6170","GPT",16,"2C",10,1,100
"6171","GPT",16,"2C",11,1,100
"6172","GPT",16,"2C",12,1,80
"6173","GPT",16,"2C",13,1,100
"6174","GPT",16,"2C",14,0,90
"6175","GPT",16,"2C",15,1,70
"6176","GPT",16,"2C",16,0,95
"6177","GPT",16,"2C",17,1,90
"6178","GPT",16,"2C",18,1,80
"6179","GPT",16,"2C",19,0,95
"6180","GPT",16,"2C",20,1,100
"6181","GPT",17,"OP",1,1,100
"6182","GPT",17,"OP",2,1,100
"6183","GPT",17,"OP",3,0,90
"6184","GPT",17,"OP",4,1,100
"6185","GPT",17,"OP",5,1,90
"6186","GPT",17,"OP",6,1,90
"6187","GPT",17,"OP",7,1,100
"6188","GPT",17,"OP",8,1,100
"6189","GPT",17,"OP",9,1,100
"6190","GPT",17,"OP",10,1,90
"6191","GPT",17,"OP",11,1,100
"6192","GPT",17,"OP",12,1,100
"6193","GPT",17,"OP",13,0,80
"6194","GPT",17,"OP",14,0,95
"6195","GPT",17,"OP",15,1,100
"6196","GPT",17,"OP",16,1,100
"6197","GPT",17,"OP",17,1,80
"6198","GPT",17,"OP",18,0,90
"6199","GPT",17,"OP",19,0,80
"6200","GPT",17,"OP",20,1,100
"6201","GPT",17,"4C",1,1,100
"6202","GPT",17,"4C",2,1,100
"6203","GPT",17,"4C",3,1,100
"6204","GPT",17,"4C",4,1,100
"6205","GPT",17,"4C",5,1,100
"6206","GPT",17,"4C",6,1,100
"6207","GPT",17,"4C",7,1,100
"6208","GPT",17,"4C",8,1,100
"6209","GPT",17,"4C",9,0,100
"6210","GPT",17,"4C",10,1,100
"6211","GPT",17,"4C",11,1,100
"6212","GPT",17,"4C",12,1,100
"6213","GPT",17,"4C",13,1,90
"6214","GPT",17,"4C",14,1,90
"6215","GPT",17,"4C",15,1,100
"6216","GPT",17,"4C",16,1,100
"6217","GPT",17,"4C",17,1,90
"6218","GPT",17,"4C",18,1,90
"6219","GPT",17,"4C",19,1,100
"6220","GPT",17,"4C",20,0,100
"6221","GPT",17,"2C",1,1,100
"6222","GPT",17,"2C",2,1,100
"6223","GPT",17,"2C",3,1,100
"6224","GPT",17,"2C",4,1,100
"6225","GPT",17,"2C",5,1,90
"6226","GPT",17,"2C",6,1,100
"6227","GPT",17,"2C",7,1,100
"6228","GPT",17,"2C",8,1,100
"6229","GPT",17,"2C",9,1,100
"6230","GPT",17,"2C",10,1,100
"6231","GPT",17,"2C",11,1,100
"6232","GPT",17,"2C",12,1,100
"6233","GPT",17,"2C",13,1,100
"6234","GPT",17,"2C",14,0,90
"6235","GPT",17,"2C",15,1,80
"6236","GPT",17,"2C",16,0,90
"6237","GPT",17,"2C",17,1,85
"6238","GPT",17,"2C",18,1,80
"6239","GPT",17,"2C",19,0,100
"6240","GPT",17,"2C",20,1,100
"6241","GPT",18,"OP",1,1,100
"6242","GPT",18,"OP",2,1,100
"6243","GPT",18,"OP",3,1,95
"6244","GPT",18,"OP",4,1,100
"6245","GPT",18,"OP",5,1,90
"6246","GPT",18,"OP",6,1,90
"6247","GPT",18,"OP",7,1,100
"6248","GPT",18,"OP",8,1,100
"6249","GPT",18,"OP",9,1,95
"6250","GPT",18,"OP",10,1,100
"6251","GPT",18,"OP",11,1,100
"6252","GPT",18,"OP",12,1,100
"6253","GPT",18,"OP",13,0,80
"6254","GPT",18,"OP",14,1,90
"6255","GPT",18,"OP",15,1,100
"6256","GPT",18,"OP",16,1,100
"6257","GPT",18,"OP",17,1,85
"6258","GPT",18,"OP",18,0,100
"6259","GPT",18,"OP",19,0,80
"6260","GPT",18,"OP",20,0,100
"6261","GPT",18,"4C",1,1,100
"6262","GPT",18,"4C",2,1,100
"6263","GPT",18,"4C",3,1,100
"6264","GPT",18,"4C",4,1,100
